# Hostname exactly matches dpr.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Bowser Administration to Expand Hours at 45 DPR Recreation Centers with an Emphasis on Access for Teens | dpr,/release/bowser-administration-expand-hours-45-dpr-recreation-centers-emphasis-access-teens,9
Bowser Administration to Host 2018 Doggie Day Swim | dpr,/release/bowser-administration-host-2018-doggie-day-swim,1
Bowser Administration to Host Halloween Fun at Events Across the District | dpr,/release/bowser-administration-host-halloween-fun-events-across-district,6
Bowser Administration to Keep District Spray Parks Open for Additional Week | dpr,/release/bowser-administration-keep-district-spray-parks-open-additional-week,4
"Bowser Administration to Open Registration for DPR Summer Camp on April 4, 2022 | dpr",/release/bowser-administration-open-registration-dpr-summer-camp-april-4-2022,5
Boxing Showcase | dpr,/event/boxing-showcase,2
Breakfast with Santa - Fort Stanton Recreation Center | dpr,/event/breakfast-santa-fort-stanton-recreation-center,2
Breakfast with Santa - Joseph H. Cole Recreation Center | dpr,/event/breakfast-santa-joseph-h-cole-recreation-center,2
Brentwood and Jelleff Recreation Centers Temporarily Closed | dpr,/release/brentwood-and-jelleff-recreation-centers-temporarily-closed,1
Brentwood Back to School Giveaway - Brentwood Recreation Center | dpr,/event/brentwood-back-school-giveaway-brentwood-recreation-center,2
Brentwood Recreation Center | dpr,/page/brentwood-recreation-center,413
Brentwood Recreation Center | dpr,/page/brentwood-recreation-center/,1
"Brentwood Recreation Center Closed for Friday, February 14 | dpr",/release/brentwood-recreation-center-closed-friday-february-14,1
Brentwood Recreation Center Resumes Normal Operations | dpr,/release/brentwood-recreation-center-resumes-normal-operations-0,1
Brentwood Recreation Center Temporarily Closed | dpr,/release/brentwood-recreation-center-temporarily-closed,1
Brentwood Recreation Center Temporarily Closed | dpr,/release/brentwood-recreation-center-temporarily-closed-012,4
"Brentwood, Hamilton and Macomb Recreation Centers to Close for Renovations | dpr",/release/brentwood-hamilton-and-macomb-recreation-centers-close-renovations,7
Broccoli City Festival - St. Elizabeth East Gateway Pavilion | dpr,/event/broccoli-city-festival-st-elizabeth-east-gateway-pavilion,4
Brookland Backyard Demonstration Garden - Found Peace Garden | dpr,/event/brookland-backyard-demonstration-garden-found-peace-garden,2
Brunch with Santa - Emery Recreation Center | dpr,/event/brunch-santa-emery-recreation-center,3
Camp - Little Explorers - Asst Facilitator | dpr,/publication/camp-little-explorers-asst-facilitator,2
Camp - Little Explorers - Facilitator | dpr,/publication/camp-little-explorers-facilitator,1
Camp - REC Camp - Asst Facilitator | dpr,/publication/camp-rec-camp-asst-facilitator,2
Camp Registration Fees and Payments | dpr,/node/1527666,1
Camp Registration Fees and Payments | dpr,/page/camp-registration-fees-and-payments,73
CANCELED - We Have Dreams - Emery Recreation Center | dpr,/event/canceled-we-have-dreams-emery-recreation-center,1
Cancelled - 7 & 7 - Fitness in the Park  - Yoga - Harrison Recreation Center | dpr,/event/cancelled-7-7-fitness-park -yoga-harrison-recreation-center-0,2
Cancelled - 7 & 7 - Fitness in the Park  - Zumba - Fort Stanton Recreation Center | dpr,/event/cancelled-7-7-fitness-park -zumba-fort-stanton-recreation-center-0,1
Cancelled - 7 & 7 - Fitness in the Park  - Zumba - Harrison Recreation Center | dpr,/event/cancelled-7-7-fitness-park -zumba-harrison-recreation-center,2
Cancelled - 7 & 7 - Fitness in the Park  - Zumba - Hillcrest Recreation Center | dpr,/event/cancelled-7-7-fitness-park -zumba-hillcrest-recreation-center,2
Cancelled - 7 & 7 - Fitness in the Park  - Zumba - Kennedy Recreation Center | dpr,/event/cancelled-7-7-fitness-park -zumba-kennedy-recreation-center,2
CANCELLED - Cooperative Play Open Houses | dpr,/am/node/755782,1
CANCELLED - Cooperative Play Open Houses | dpr,/event/cancelled-cooperative-play-open-houses,2
CANCELLED - Daddy Daughters Heart Ball - Bald Eagle Recreation Center | dpr,/event/cancelled-daddy-daughters-heart-ball-bald-eagle-recreation-center,2
CANCELLED - DPR Pop Up Jazz in the Park Series - Kalorama Park | dpr,/ko/node/1191075/ajax/page_view_timing/page_action/ajax/aggregate,2
CANCELLED - DPR Pop Up Jazz in the Park Series - Mitchell Park | dpr,/ar/event/cancelled-dpr-pop-jazz-park-series-mitchell-park,2
CANCELLED - St. Patrick's Day Ice Cream Social - Hearst Recreation Center | dpr,/event/cancelled-st-patricks-day-ice-cream-social-hearst-recreation-center,2
CANCELLED - Tiny Tots Need Recreation Too Valentine's Day Party - Sherwood Recreation Center | dpr,/event/cancelled-tiny-tots-need-recreation-too-valentines-day-party-sherwood-recreation-center,2
Capital Fringe Music Festival - (RE)education: Jazz & GoGo Meet the Orchestra | dpr,/ko/event/capital-fringe-music-festival-reeducation-jazz-gogo-meet-orchestra,1
Capital Projects Division | dpr,/page/capital-projects-division,50
Capital Projects Process and Budget | dpr,/page/capital-projects-process-and-budget,38
Carpentry for Gardeners - Deanwood Recreation Center | dpr,/event/carpentry-gardeners-deanwood-recreation-center,7
Celebrate Black Growers Month Thursday 2/25 | dpr,/release/celebrate-black-growers-month-thursday-225,3
Celebrate the Season of Giving with DPR | dpr,/release/celebrate-season-giving-dpr,7
Celebrating History in February : DPR Events | dpr,/release/celebrating-history-february-dpr-events,1
Chair Exercises - Fort Stevens Recreation Center | dpr,/event/chair-exercises-fort-stevens-recreation-center,2
Chess - Upshur Recreation Center | dpr,/event/chess-upshur-recreation-center,4
Chevy Chase - Building Plan | dpr,/publication/chevy-chase-building-plan,1
Chevy Chase Community Center | dpr,/chevychasecom,1212
Chevy Chase Community Center | dpr,/page/chevy-chase-community-center,1
Chevy Chase Community Center and Library Site | dpr,/ccsitesurvey,6
Chevy Chase Community Center Reporting a Minor Chemical Spill | dpr,/release/chevy-chase-community-center-reporting-minor-chemical-spill,3
Chevy Chase DC Day | dpr,/event/chevy-chase-dc-day,2
Chevy Chase Dog Park | dpr,/page/chevy-chase-dog-park,23
Chevy Chase Playground Modernization | dpr,/page/chevy-chase-playground-modernization,21
Chevy Chase Recreation Center | dpr,/page/chevy-chase-recreation-center,762
Chevy Chase Recreation Center | dpr,/page/chevy-chase-recreation-center/,1
Chili and Rib Cook Off - Fort Stevens Recreation Center | dpr,/event/chili-and-rib-cook-fort-stevens-recreation-center,1
Chinese (中文) | dpr,/am/page/chinese-中文--6,0
Chinese (中文) | dpr,/page/chinese-中文--6,25
Christmas Party and Picture with Santa - Turkey Thicket Recreation Center | dpr,/event/christmas-party-and-picture-santa-turkey-thicket-recreation-center,2
Chuck Brown Day | dpr,/chuckbrownday,87
Chuck Brown Day | dpr,/page/chuck-brown-day,2
Chuck Brown Memorial Park Ribbon Cutting | dpr,/event/chuck-brown-memorial-park-ribbon-cutting-0,4
CIP: Benning Park Community Center | dpr,/page/benning-park-community-center,0
CIP: Benning Park Community Center | dpr,/page/cip-benning-park-community-center,10
CIP: Benning Stoddert Community Center | dpr,/page/cip-benning-stoddert-community-center,24
CIP: Fort Davis Recreation Center | dpr,/page/cip-fort-davis-recreation-center,27
CIP: Fort Davis Recreation Center | dpr,/page/fort-davis-community-center,0
CIP: Kenilworth-Parkside Recreation Center | dpr,/page/cip-kenilworth-parkside-recreation-center,7
CIP: Play DC: Columbia Heights Playground Renovation | dpr,/page/cip-play-dc-columbia-heights-playground-renovation,3
Citi Open - Draw Ceremony - Ronald Reagan Building and International Trade Center | dpr,/event/citi-open-draw-ceremony-ronald-reagan-building-and-international-trade-center,2
Citi Open - Kids on the Plaza - Ronald Reagan Building and International Trade Center | dpr,/event/citi-open-kids-plaza-ronald-reagan-building-and-international-trade-center,2
Citi Open - Stars of Tomorrow Tennis Tournament - William H.G. Fitzgerald Tennis Center | dpr,/event/citi-open-stars-tomorrow-tennis-tournament-william-hg-fitzgerald-tennis-center-1,2
Citi Open - Stars of Tomorrow Trophy Ceremony - William H.G. Fitzgerald Tennis Center | dpr,/event/citi-open-stars-tomorrow-trophy-ceremony-william-hg-fitzgerald-tennis-center,2
Citi Open - Tennis Clinic by DPR Tennis Staff - William H.G. Fitzgerald Tennis Center | dpr,/event/citi-open-tennis-clinic-dpr-tennis-staff-william-hg-fitzgerald-tennis-center,14
Citi Open - Tennis Tournament Finals and Trophy Presentation - William H.G. Fitzgerald Tennis Center | dpr,/event/citi-open-tennis-tournament-finals-and-trophy-presentation-william-hg-fitzgerald-tennis-center,4
Citizens of Community Meeting - Palisades Community Center | dpr,/event/citizens-community-meeting-palisades-community-center,2
Citizens of Palisades Community Meeting - Palisades Community Center | dpr,/event/citizens-palisades-community-meeting-palisades-community-center,3
Citywide DPR Youth Basketball Championships at Lamond | dpr,/release/citywide-dpr-youth-basketball-championships-lamond,1
Clone of DPR Winter Wondercamp | dpr,/event/clone-dpr-winter-wondercamp,2
Coat Drive for the Needy - Guy Mason Recreation Center | dpr,/event/coat-drive-needy-guy-mason-recreation-center,170
Coat Drive for the Needy - Guy Mason Recreation Center | dpr,/fr/event/coat-drive-needy-guy-mason-recreation-center,1
Columbia Heights Community Center | dpr,/ColumbiaHeights,2227
Columbia Heights Community Center | dpr,/node/706702,691
Columbia Heights Community Center | dpr,/page/columbia-heights-comm-ctr,4
Columbia Heights Community Center | dpr,/page/columbia-heights-community-center,81
Columbia Heights Community Center Scheduled to Reopen Today | dpr,/release/columbia-heights-community-center-scheduled-reopen-today,3
Columbia Heights Community Center Temporarily Closed | dpr,/release/columbia-heights-community-center-temporarily-closed,2
Columbia Heights Community Center Temporarily Closed | dpr,/release/columbia-heights-community-center-temporarily-closed-01,1
Columbia Heights Dog Park - 11th and Park NW | dpr,/page/columbia-heights-dog-park-11th-and-park-nw,7
Columbia Heights Temporarily Closed For Scheduled Renovation | dpr,/release/columbia-heights-temporarily-closed-scheduled-renovation,3
Come Get That Go-Go Swing at the 2nd Annual Chuck Brown Day | dpr,/release/come-get-go-go-swing-2nd-annual-chuck-brown-day,6
Communal Farms and Partner Urban Farms | dpr,/ar/node/1267296,7
Communal Farms and Partner Urban Farms | dpr,/page/communal-farms-and-partner-urban-farms,3476
Communal Farms and Partner Urban Farms | dpr,/page/communal-farms-and-partner-urban-farms/,7
Communal Farms and Partner Urban Farms | dpr,/page/partner-urban-farms,4
Communications Job Jackets | dpr,/jobjacket,37
Community Centers & Recreation Centers | dpr,/fr/reccenters,2
Community Centers & Recreation Centers | dpr,/ko/reccenters,1
Community Centers & Recreation Centers | dpr,/node/1237531,1
Community Centers & Recreation Centers | dpr,/page/recreation-centers-00,1
Community Centers & Recreation Centers | dpr,/reccenters,7945
Community Compost Cooperative Network | dpr,/page/community-compost-cooperative-network,278
Community Gardens | dpr,/page/community-gardens,1687
Community Gardens | dpr,/page/community-gardens/,7
Community Gardens Frequently Asked Questions | dpr,/ko/node/1397651,2
Community Gardens Frequently Asked Questions | dpr,/page/community-gardens-frequently-asked-questions,160
Community Health and Wellness Information Fair - Chevy Chase Community Center | dpr,/event/community-health-and-wellness-information-fair-chevy-chase-community-center,1
Community Health and Wellness Information Fair - Chevy Chase Community Center | dpr,/event/community-health-and-wellness-information-fair-chevy-chase-community-center-0,1
Community Meeting - Columbia Heights Community Center | dpr,/event/community-meeting-columbia-heights-community-center,2
Community Meeting - Columbia Heights Community Center | dpr,/event/community-meeting-columbia-heights-community-center-0,2
Community Meeting - Columbia Heights Community Center | dpr,/fr/node/805282,3
Community Meeting - Concept Discussion - Hearst Park and Pool Design | dpr,/event/community-meeting-concept-discussion-hearst-park-and-pool-design,1
Community Meeting - Guy Mason Recreation Center | dpr,/event/community-meeting-guy-mason-recreation-center,2
Community Meeting - Guy Mason Recreation Center | dpr,/event/community-meeting-guy-mason-recreation-center-0,3
Community Meeting - Guy Mason Recreation Center | dpr,/event/community-meeting-guy-mason-recreation-center-1,3
Community Meeting - King Greenleaf Recreation Center | dpr,/event/community-meeting-king-greenleaf-recreation-center,3
Community Meeting - King Greenleaf Recreation Center | dpr,/event/community-meeting-king-greenleaf-recreation-center-0,2
Community Meeting - Recreation Center and Playground Renovation - Marvin Gaye Recreation Center | dpr,/event/community-meeting-recreation-center-and-playground-renovation-marvin-gaye-recreation-center,2
Community Meeting - Southeast Tennis & Learning Center | dpr,/event/community-meeting-southeast-tennis-learning-center,2
Community Meeting - Southeast Tennis and Learning Center | dpr,/event/community-meeting-southeast-tennis-and-learning-center,2
Community Meeting - Trinidad Recreation Center | dpr,/event/community-meeting-trinidad-recreation-center,2
Community Meeting - Watkins Recreation Center | dpr,/event/community-meeting-watkins-recreation-center,1
Community Meeting | dpr,/event/community-meeting,1
Community Meeting Digital Sign In | dpr,/ATTENDEE,177
Community Meeting Digital Sign In | dpr,/attendee,2
Community Thanksgiving Dinner - Ridge Road Recreation Center | dpr,/event/community-thanksgiving-dinner-ridge-road-recreation-center,3
Competitive Swim Teams | dpr,/node/539592,2
Competitive Swim Teams | dpr,/service/competitive-swim-teams,259
Concert of Love - Sherwood Recreation Center | dpr,/event/concert-love-sherwood-recreation-center,1
Congress Heights Dog Park | dpr,/page/congress-heights-dog-park,7
Congress Heights Recreation Center | dpr,/page/congress-heights-recreation-center,284
Connect with DPR | dpr,/page/connect-dpr,29
Construction Updates | dpr,/am/page/construction-updates,7
Construction Updates | dpr,/page/construction-updates,202
Contáctese con los directores | dpr,/es/page/contact-agency-directors,6
Contact Agency Directors | dpr,/page/contact-agency-directors,102
Contact Us | dpr,/am/node/1250586,2
Contact Us | dpr,/es/node/1250586,1
Contact Us | dpr,/fr/node/1250586,6
Contact Us | dpr,/page/contact-us-2,707
Cooking and Nutrition Certification Course | dpr,/page/cooking-and-nutrition-certification-course,71
Cooperative Play - Closures and Important Dates | dpr,/node/1535816,41
Cooperative Play - Closures and Important Dates | dpr,/page/cooperative-play-closures-and-important-dates,22
Cooperative Play - Daily Schedule | dpr,/node/1535476,57
Cooperative Play - Daily Schedule | dpr,/page/cooperative-play-daily-schedule,5
Cooperative Play - Frequently Asked Questions | dpr,/node/1535656,68
Cooperative Play - Frequently Asked Questions | dpr,/page/cooperative-play-frequently-asked-questions,18
Cooperative Play - Locations | dpr,/node/1459976,114
Cooperative Play - Locations | dpr,/page/cooperative-play-locations,135
Cooperative Play - Program Fees | dpr,/node/1459981,68
Cooperative Play - Program Fees | dpr,/page/cooperative-play-program-fees,7
Cooperative Play - Registration and Enrollment Eligibility | dpr,/node/1535646,51
