# Hostname exactly matches dhcf.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
MCAC Report - February 2017 | dhcf,/publication/mcac-report-february-2017,4
MCAC Report - February 2018 | dhcf,/node/1313061,5
MCAC Report - February 2018 | dhcf,/publication/mcac-report-february-2018,4
MCAC Report - February 2019 | dhcf,/node/1387611,5
MCAC Report - February 2019 | dhcf,/publication/mcac-report-february-2019,1
MCAC Report - February 2021 Enrollment Report – Data for January 2020-January 2021 | dhcf,/node/1533391,1
MCAC Report - February 2021 Enrollment Report – Data for January 2020-January 2021 | dhcf,/publication/mcac-report-february-2021-enrollment-report-–-data-january-2020-january-2021,5
MCAC Report - February 2022 Enrollment Report – Data for January 2021-January 2022 | dhcf,/publication/mcac-report-february-2022-enrollment-report-–-data-january-2021-january-2022,3
MCAC Report - February 2023 Enrollment Report – Data for January 2022-January 2023 | dhcf,/node/1651746,1
MCAC Report - January 2016 | dhcf,/node/1140401,1
MCAC Report - January 2016 | dhcf,/publication/mcac-report-january-2016,1
MCAC Report - January 2017 | dhcf,/node/1214401,2
MCAC Report - January 2017 | dhcf,/publication/mcac-report-january-2017,4
MCAC Report - January 2018 | dhcf,/node/1313056,6
MCAC Report - January 2018 | dhcf,/publication/mcac-report-january-2018,5
MCAC Report - January 2019 | dhcf,/node/1381536,5
MCAC Report - January 2019 | dhcf,/publication/mcac-report-january-2019,7
MCAC Report - January 2021 Enrollment Report – Data for December 2020-December 2020 | dhcf,/node/1521576,1
MCAC Report - January 2022 Enrollment Report – Data for December 2020-December 2021 | dhcf,/publication/mcac-report-january-2022-enrollment-report-–-data-december-2020-december-2021,8
MCAC Report - January 2023 Enrollment Report – Data for December 2021-December 2022 | dhcf,/node/1651741,11
MCAC Report - July 2016 | dhcf,/node/1179255,1
MCAC Report - July 2016 | dhcf,/publication/mcac-report-july-2016,2
MCAC Report - July 2017 | dhcf,/node/1308391,6
MCAC Report - July 2017 | dhcf,/publication/mcac-report-july-2017,3
MCAC Report - July 2018 | dhcf,/node/1347066,1
MCAC Report - July 2018 | dhcf,/publication/mcac-report-july-2018,4
MCAC Report - July 2019 | dhcf,/node/1417046,3
MCAC Report - July 2019 | dhcf,/publication/mcac-report-july-2019,3
MCAC Report - July 2020 Enrollment Report – Data for June 2019-June 2020 | dhcf,/node/1490561,5
MCAC Report - July 2021 Enrollment Report – Data for June 2020-June 2021 | dhcf,/node/1551911,5
MCAC Report - July 2022 Enrollment Report – Data for June 2021-June 2022 | dhcf,/node/1617076,5
MCAC Report - June 2016 | dhcf,/node/1179251,1
MCAC Report - June 2016 | dhcf,/publication/mcac-report-june-2016,2
MCAC Report - June 2017 | dhcf,/node/1308386,3
MCAC Report - June 2018 | dhcf,/node/1342606,6
MCAC Report - June 2019 | dhcf,/node/1417041,7
MCAC Report - June 2019 | dhcf,/publication/mcac-report-june-2019,4
MCAC Report - June 2021 Enrollment Report – Data for May 2020-May 2021 | dhcf,/node/1551906,1
MCAC Report - June 2021 Enrollment Report – Data for May 2020-May 2021 | dhcf,/publication/mcac-report-june-2021-enrollment-report-–-data-may-2020-may-2021,4
MCAC Report - June 2022 Enrollment Report – Data for May 2021-May 2022 | dhcf,/node/1603616,1
MCAC Report - March 2016 | dhcf,/node/1179245,1
MCAC Report - March 2016 | dhcf,/publication/mcac-report-march-2016,8
MCAC Report - March 2017 | dhcf,/node/1308471,1
MCAC Report - March 2017 | dhcf,/publication/mcac-report-march-2017,7
MCAC Report - March 2018 | dhcf,/node/1318906,1
MCAC Report - March 2018 | dhcf,/publication/mcac-report-march-2018,7
MCAC Report - March 2019 | dhcf,/node/1390066,2
MCAC Report - March 2021 Enrollment Report – Data for February 2020-February 2021 | dhcf,/node/1533396,6
MCAC Report - March 2021 Enrollment Report – Data for February 2020-February 2021 | dhcf,/publication/mcac-report-march-2021-enrollment-report-–-data-february-2020-february-2021,5
MCAC Report - March 2023 Enrollment Report – Data for February 2022-February 2023 | dhcf,/node/1662236,4
MCAC Report - May 2016 | dhcf,/node/1179250,1
MCAC Report - May 2016 | dhcf,/publication/mcac-report-may-2016,6
MCAC Report - May 2017 | dhcf,/node/1308381,5
MCAC Report - May 2018 | dhcf,/node/1331531,6
MCAC Report - May 2018 | dhcf,/publication/mcac-report-may-2018,5
MCAC Report - May 2019 | dhcf,/node/1402626,3
MCAC Report - May 2019 | dhcf,/publication/mcac-report-may-2019,8
MCAC Report - May 2021 Enrollment Report – Data for April 2020-April 2021 | dhcf,/node/1543446,1
MCAC Report - November 2016 | dhcf,/node/1203882,2
MCAC Report - November 2017 | dhcf,/node/1308411,2
MCAC Report - November 2017 | dhcf,/publication/mcac-report-november-2017,4
MCAC Report - November 2018 | dhcf,/node/1374001,1
MCAC Report - November 2018 | dhcf,/publication/mcac-report-november-2018,3
MCAC Report - November 2020 Enrollment Report – Data for October 2019-October 2020 | dhcf,/node/1511901,1
MCAC Report - November 2021 Enrollment Report – Data for October 2020-October 2021 | dhcf,/node/1571941,5
MCAC Report - November 2021 Enrollment Report – Data for October 2020-October 2021 | dhcf,/publication/mcac-report-november-2021-enrollment-report-–-data-october-2020-october-2021,7
MCAC Report - October 2015 | dhcf,/node/1121412,6
MCAC Report - October 2016 | dhcf,/node/1198660,5
MCAC Report - October 2017 | dhcf,/node/1308406,3
MCAC Report - October 2017 | dhcf,/publication/mcac-report-october-2017,4
MCAC Report - October 2018 | dhcf,/publication/mcac-report-october-2018,5
MCAC Report - October 2020 Enrollment Report – Data for September 2019-September 2020 | dhcf,/publication/mcac-report-october-2020-enrollment-report-–-data-september-2019-september-2020,6
MCAC Report - October 2021 Enrollment Report – Data for September 2020-September 2021 | dhcf,/node/1571936,1
MCAC Report - October 2021 Enrollment Report – Data for September 2020-September 2021 | dhcf,/publication/mcac-report-october-2021-enrollment-report-–-data-september-2020-september-2021,1
MCAC Report - September 2015 | dhcf,/node/1113807,5
MCAC Report - September 2017 | dhcf,/node/1308401,1
MCAC Report - September 2018 | dhcf,/node/1361986,6
MCAC Report - September 2019 | dhcf,/node/1439486,6
MCAC Report - September 2019 | dhcf,/publication/mcac-report-september-2019,1
MCAC Report - September 2020 Enrollment Report – Data for August 2019-August 2020 | dhcf,/publication/mcac-report-september-2020-enrollment-report-–-data-august-2019-august-2020,6
MCAC Report - September 2021 Enrollment Report – Data for August 2020-August 2021 | dhcf,/node/1571931,5
MCAC Report - September 2022 Enrollment Report – Data for August 2021-August 2022 | dhcf,/node/1640646,5
"MCAC SIM Update Presentation- May 25, 2016 | dhcf",/node/1180975,5
"MCAC SIM Update Presentation- May 25, 2016 | dhcf",/publication/mcac-sim-update-presentation-may-25-2016,7
"MCAC Subcommittee Meeting Agenda and Materials –January 18, 2023 – E&E Meeting | dhcf",/node/1640731,2
"MCAC Subcommittee Meeting Agenda and Materials –January 18, 2023 – E&E Meeting | dhcf",/page/mcac-subcommittee-meeting-agenda-and-materials-–january-18-2023-–-ee-meeting,3
MCO 2016 End-of-Year Performance Report | dhcf,/node/1240236,1
MCO 2016 End-of-Year Performance Report | dhcf,/publication/mco-2016-end-year-performance-report-01,4
MCO External Quality Review Annual Technical Reports | dhcf,/page/mco-external-quality-review-annual-technical-reports,184
Medicaid | dhcf,/am/service/medicaid,11
Medicaid | dhcf,/es/service/medicaid,3
Medicaid | dhcf,/node/835632,7
Medicaid | dhcf,/publication/medicaid,8
Medicaid | dhcf,/service/medicaid,7274
Medicaid – Combined Application for DC - Spanish | dhcf,/publication/medicaid-–-combined-application-dc-spanish,17
Medicaid – Combined Application for DC | dhcf,/publication/medicaid-–-combined-application-dc,7
Medicaid – Recertification Form - Spanish | dhcf,/publication/medicaid-–-recertification-form-spanish,32
Medicaid – Recertification Form | dhcf,/publication/medicaid-–-recertification-form,17
Medicaid – Reimbursement Form - Spanish | dhcf,/publication/medicaid-–-reimbursement-form-spanish,7
Medicaid – Reimbursement Form | dhcf,/publication/medicaid-–-reimbursement-form,146
Medicaid Adult Hospice Services Notice of Final Rulemaking | dhcf,/node/1462846,1
Medicaid Adult Hospice Services Notice of Final Rulemaking | dhcf,/publication/medicaid-adult-hospice-services-notice-final-rulemaking,6
Medicaid Agency Fraud Detection and Investigation Program Attachment 4.5 | dhcf,/node/192602,11
Medicaid Agency Fraud Detection and Investigation Program Attachment 4.5 | dhcf,/publication/medicaid-agency-fraud-detection-and-investigation-program-attachment-45,5
Medicaid Applications Will Be Processed Without Delay As Plans To Integrate Eligibility Processing Through The District’s New Health Insurance Exchange Near Completion | dhcf,/release/medicaid-applications-will-be-processed-without-delay-plans-integrate-eligibility-processing,9
Medicaid Clinic Services and Reimbursement | dhcf,/node/837622,1
Medicaid Clinic Services and Reimbursement | dhcf,/publication/medicaid-clinic-services-and-reimbursement,2
MEDICAID COVID-19 PROVIDER UPDATES | dhcf,/node/1477761,2
MEDICAID COVID-19 PROVIDER UPDATES | dhcf,/page/medicaid-covid-19-provider-updates,100
MEDICAID COVID-19 UPDATES | dhcf,/page/medicaid-covid-19-updates,13
Medicaid Day Treatment Final Rulemaking | dhcf,/node/669392,1
Medicaid Day Treatment Final Rulemaking | dhcf,/publication/medicaid-day-treatment-final-rulemaking,7
Medicaid Director Letter - ARPA Section 9817 Direct Care Worker Vaccination Incentive Initiative Overview | dhcf,/node/1561131,3
Medicaid Director Letter - ARPA Section 9817 Direct Care Worker Vaccination Incentive Initiative Overview | dhcf,/publication/medicaid-director-letter-arpa-section-9817-direct-care-worker-vaccination-incentive,1
Medicaid Director Letter - CASSIP Enrollment Eligibility for Individuals Aged 21-26 | dhcf,/node/1527026,1
Medicaid Director Letter - CASSIP Enrollment Eligibility for Individuals Aged 21-26 | dhcf,/publication/medicaid-director-letter-cassip-enrollment-eligibility-individuals-aged-21-26,6
Medicaid Director Letter - CASSIP: Interim Procedure to Request Disability Determination for Non-SSI Recipients of D.C. Medicaid | dhcf,/node/1541431,4
Medicaid Director Letter - CASSIP: Interim Procedure to Request Disability Determination for Non-SSI Recipients of D.C. Medicaid | dhcf,/publication/medicaid-director-letter-cassip-interim-procedure-request-disability-determination-non,6
Medicaid Director Letter - Frequently Asked Questions Related to DHCF Operations After the Conclusion of the COVID-19 Public Health Emergency | dhcf,/node/1553976,10
Medicaid Director Letter - Frequently Asked Questions Related to DHCF Operations After the Conclusion of the COVID-19 Public Health Emergency | dhcf,/publication/medicaid-director-letter-frequently-asked-questions-related-dhcf-operations-after,1
"Medicaid Director Letter - Implementation of an Integrated Medicare-Medicaid D-SNP Program Effective January 1, 2022 | dhcf",/publication/medicaid-director-letter-Implementation--Integrated-Medicare-Medicaid,2
Medicaid Director Letter - MDL 21-06 BH Transformation Update Timeline 2021 | dhcf,/node/1571151,2
Medicaid Director Letter - MDL 22-01 2022 SMHP Update | dhcf,/node/1590186,4
Medicaid Director Letter - MDL 22-03 CASSIP | dhcf,/node/1592556,10
Medicaid Director Letter - MDL 22-03 CASSIP | dhcf,/publication/medicaid-director-letter-mdl-22-03-cassip,3
Medicaid Director Letter - MDL 22-04 Perinatal Mental Health Taskforce | dhcf,/publication/medicaid-director-letter-mdl-22-04-perinatal-mental-health-taskforce,4
Medicaid Director Letter - MDL 22-05 HIPAA and Digital Health TA | dhcf,/node/1634586,2
Medicaid Director Letter - MDL 22-05 HIPAA and Digital Health TA | dhcf,/publication/medicaid-director-letter-mdl-22-05-hipaa-and-digital-health-ta,8
Medicaid Director Letter - MDL 23-01 - Advance Care Planning in the DC HIE | dhcf,/node/1649706,6
Medicaid Director Letter - MDL 23-01 - Advance Care Planning in the DC HIE | dhcf,/publication/medicaid-director-letter-mdl-23-01-advance-care-planning-dc-hie,4
Medicaid Director Letter - MDL 23-02 - Maternal Health Advisory Group | dhcf,/publication/medicaid-director-letter-mdl-23-02-maternal-health-advisory-group,8
Medicaid Director Letter - MDL 23-03 - 1115 Waiver | dhcf,/node/1689761,7
Medicaid Director Letter - MDL 23-03 - 1115 Waiver | dhcf,/publication/medicaid-director-letter-mdl-23-03-1115-waiver,4
Medicaid Director Letter - MDL 25-01 - Alliance and ICP 10.01.25 Program Changes | dhcf,/node/1797736,131
Medicaid Director Letter - MDL 25-01 - Alliance and ICP 10.01.25 Program Changes | dhcf,/publication/medicaid-director-letter-mdl-25-01-alliance-and-icp-100125-program-changes,14
"Medicaid Director Letter - MDL 25-02 - D.C. Medicaid Income Eligibility Changes Effective January 1, 2026 | dhcf",/node/1802596,77
"Medicaid Director Letter - MDL 25-02 - D.C. Medicaid Income Eligibility Changes Effective January 1, 2026 | dhcf",/publication/medicaid-director-letter-mdl-25-02-dc-medicaid-income-eligibility-changes-effective,184
Medicaid Director Letter - MDL 25-03 - Vaccine Guidance | dhcf,/node/1803356,25
Medicaid Director Letter - MDL 25-03 - Vaccine Guidance | dhcf,/publication/medicaid-director-letter-mdl-25-03-vaccine-guidance,7
Medicaid Director Letter - MDL 25-10 - Lead Screening and Reporting Requirements in the District of Columbia | dhcf,/publication/medicaid-director-letter-mdl-25-10-lead-screening-and-reporting-requirements-district,4
"Medicaid Director Letter # 21-04 (rev.) - Implementation of an Integrated Medicare-Medicaid D-SNP Program Effective February 1, 2022 | dhcf",/publication/medicaid-director-letter-21-04-rev-implementation-integrated-medicare-medicaid-d-snp,8
"Medicaid Director Letter 21-04 - Implementation of an Integrated Medicare-Medicaid D-SNP Program Effective January 1, 2022 | dhcf",/publication/medicaid-director-letter-21-04-implementation-integrated-medicare-medicaid-d-snp-program,2
Medicaid Director Letter – MDL 22-02 1915(c) Waiver Renewal: District of Columbia Elderly and Persons with Physical Disabilities Waiver | dhcf,/node/1591376,3
Medicaid Director Letter – MDL 22-02 1915(c) Waiver Renewal: District of Columbia Elderly and Persons with Physical Disabilities Waiver | dhcf,/publication/medicaid-director-letter--update-0MDL-22-02-1915(c),8
Medicaid Director Letters | dhcf,/es/node/1526336,0
Medicaid Director Letters | dhcf,/fr/node/1526336,5
Medicaid Director Letters | dhcf,/page/medicaid-director-letters,336
Medicaid Director Letters | dhcf,/vi/node/1526336,2
Medicaid Disaster Relief for the COVID-19 National Emergency | dhcf,/node/1481111,1
"Medicaid Durable Medical Equipment, Prosthetics, Orthotics and Supplies Final Rulemaking | dhcf",/node/864512,2
"Medicaid Durable Medical Equipment, Prosthetics, Orthotics and Supplies Final Rulemaking | dhcf",/publication/medicaid-durable-medical-equipment-prosthetics-orthotics-and-supplies-final-rulemaking,23
Medicaid Electronic Health Record Incentive | dhcf,/am/node/1451346,2
Medicaid Electronic Health Record Incentive | dhcf,/es/node/1451346,2
Medicaid Electronic Health Record Incentive | dhcf,/node/1451346,6
Medicaid Electronic Health Record Incentive | dhcf,/page/medicaid-electronic-health-record-incentive,39
Medicaid Electronic Health Record Incentive | dhcf,/page/medicaid-electronic-health-record-incentive-program,1
Medicaid Electronic Health Record Incentive Payment Program Emergency Proposed Rulemaking | dhcf,/node/625682,4
Medicaid Electronic Health Record Incentive Payment Program Emergency Proposed Rulemaking | dhcf,/publication/medicaid-electronic-health-record-incentive-payment-program-emergency-proposed,1
Medicaid Eligibility Cards for Homeless Individuals Attachment 4.33A | dhcf,/node/192922,2
Medicaid Eligibility Chapter 95 Notice of Final Rulemaking | dhcf,/node/946212,1
Medicaid Eligibility Chapter 95 Notice of Final Rulemaking | dhcf,/publication/medicaid-eligibility-chapter-95-notice-final-rulemaking,1
Medicaid Eligibility for Title IV-E Foster Care Children Notice of Final Rulemaking | dhcf,/node/1220321,1
Medicaid Eligibility of Individuals above 133% FPL Notice of Proposed Rulemaking | dhcf,/node/1084712,1
